,Var.1,year,week,code,maxt,mint,rain,soil,rh,cases,cases_cat,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
310,310,2015,50,1000,31.94288531,17.15939828,0.61,26.21242258,52.50992884,0,0,17.15939828,16.05645327,18.66313864,19.11610486,17.68903236,19.53926462,19.98289582,21.5322906,21.48427513,21.72433849,0.61,2.004347826,1.7,6.828070175,0,4.298148148,4.679723992,3.319655172,1.019444444,4.892504456,31.94288531,32.48129844,31.58130191,33.05331105,33.29311051,32.57383882,34.45947575,35.26993311,34.83943007,33.79498239,26.21242258,28.86271089,33.10754963,34.83022835,30.85956069,32.97597447,35.57714313,37.20454513,39.76208353,47.00983215,52.50992884,51.93618736,57.5291926,59.39929723,50.67770644,50.68552938,58.47218791,55.20774864,54.88889212,58.63020838
311,311,2015,51,1000,31.69371925,15.68653769,2.688888889,23.43087877,50.54829323,0,0,15.68653769,17.15939828,16.05645327,18.66313864,19.11610486,17.68903236,19.53926462,19.98289582,21.5322906,21.48427513,2.688888889,0.61,2.004347826,1.7,6.828070175,0,4.298148148,4.679723992,3.319655172,1.019444444,31.69371925,31.94288531,32.48129844,31.58130191,33.05331105,33.29311051,32.57383882,34.45947575,35.26993311,34.83943007,23.43087877,26.21242258,28.86271089,33.10754963,34.83022835,30.85956069,32.97597447,35.57714313,37.20454513,39.76208353,50.54829323,52.50992884,51.93618736,57.5291926,59.39929723,50.67770644,50.68552938,58.47218791,55.20774864,54.88889212
312,312,2015,52,1000,30.5483498,12.18532723,0,19.6913552,40.66866426,10,1,12.18532723,15.68653769,17.15939828,16.05645327,18.66313864,19.11610486,17.68903236,19.53926462,19.98289582,21.5322906,0,2.688888889,0.61,2.004347826,1.7,6.828070175,0,4.298148148,4.679723992,3.319655172,30.5483498,31.69371925,31.94288531,32.48129844,31.58130191,33.05331105,33.29311051,32.57383882,34.45947575,35.26993311,19.6913552,23.43087877,26.21242258,28.86271089,33.10754963,34.83022835,30.85956069,32.97597447,35.57714313,37.20454513,40.66866426,50.54829323,52.50992884,51.93618736,57.5291926,59.39929723,50.67770644,50.68552938,58.47218791,55.20774864
313,313,2016,1,1000,30.30702321,14.1773857,0,18.73555436,46.80187735,0,0,14.1773857,12.18532723,15.68653769,17.15939828,16.05645327,18.66313864,19.11610486,17.68903236,19.53926462,19.98289582,0,0,2.688888889,0.61,2.004347826,1.7,6.828070175,0,4.298148148,4.679723992,30.30702321,30.5483498,31.69371925,31.94288531,32.48129844,31.58130191,33.05331105,33.29311051,32.57383882,34.45947575,18.73555436,19.6913552,23.43087877,26.21242258,28.86271089,33.10754963,34.83022835,30.85956069,32.97597447,35.57714313,46.80187735,40.66866426,50.54829323,52.50992884,51.93618736,57.5291926,59.39929723,50.67770644,50.68552938,58.47218791
314,314,2016,2,1000,31.90548204,13.97692116,0,16.77798656,48.33126906,0,0,13.97692116,14.1773857,12.18532723,15.68653769,17.15939828,16.05645327,18.66313864,19.11610486,17.68903236,19.53926462,0,0,0,2.688888889,0.61,2.004347826,1.7,6.828070175,0,4.298148148,31.90548204,30.30702321,30.5483498,31.69371925,31.94288531,32.48129844,31.58130191,33.05331105,33.29311051,32.57383882,16.77798656,18.73555436,19.6913552,23.43087877,26.21242258,28.86271089,33.10754963,34.83022835,30.85956069,32.97597447,48.33126906,46.80187735,40.66866426,50.54829323,52.50992884,51.93618736,57.5291926,59.39929723,50.67770644,50.68552938
315,315,2016,3,1000,30.99843765,14.49120339,2.424842767,16.20623264,52.15618736,0,0,14.49120339,13.97692116,14.1773857,12.18532723,15.68653769,17.15939828,16.05645327,18.66313864,19.11610486,17.68903236,2.424842767,0,0,0,2.688888889,0.61,2.004347826,1.7,6.828070175,0,30.99843765,31.90548204,30.30702321,30.5483498,31.69371925,31.94288531,32.48129844,31.58130191,33.05331105,33.29311051,16.20623264,16.77798656,18.73555436,19.6913552,23.43087877,26.21242258,28.86271089,33.10754963,34.83022835,30.85956069,52.15618736,48.33126906,46.80187735,40.66866426,50.54829323,52.50992884,51.93618736,57.5291926,59.39929723,50.67770644
316,316,2016,4,1000,28.67754396,12.45812807,0,13.91451601,44.24545261,0,0,12.45812807,14.49120339,13.97692116,14.1773857,12.18532723,15.68653769,17.15939828,16.05645327,18.66313864,19.11610486,0,2.424842767,0,0,0,2.688888889,0.61,2.004347826,1.7,6.828070175,28.67754396,30.99843765,31.90548204,30.30702321,30.5483498,31.69371925,31.94288531,32.48129844,31.58130191,33.05331105,13.91451601,16.20623264,16.77798656,18.73555436,19.6913552,23.43087877,26.21242258,28.86271089,33.10754963,34.83022835,44.24545261,52.15618736,48.33126906,46.80187735,40.66866426,50.54829323,52.50992884,51.93618736,57.5291926,59.39929723
317,317,2016,5,1000,30.83123851,14.91667842,0,13.51772803,42.26398261,0,0,14.91667842,12.45812807,14.49120339,13.97692116,14.1773857,12.18532723,15.68653769,17.15939828,16.05645327,18.66313864,0,0,2.424842767,0,0,0,2.688888889,0.61,2.004347826,1.7,30.83123851,28.67754396,30.99843765,31.90548204,30.30702321,30.5483498,31.69371925,31.94288531,32.48129844,31.58130191,13.51772803,13.91451601,16.20623264,16.77798656,18.73555436,19.6913552,23.43087877,26.21242258,28.86271089,33.10754963,42.26398261,44.24545261,52.15618736,48.33126906,46.80187735,40.66866426,50.54829323,52.50992884,51.93618736,57.5291926
318,318,2016,6,1000,33.39882497,15.92551375,0,11.90311578,46.85916509,0,0,15.92551375,14.91667842,12.45812807,14.49120339,13.97692116,14.1773857,12.18532723,15.68653769,17.15939828,16.05645327,0,0,0,2.424842767,0,0,0,2.688888889,0.61,2.004347826,33.39882497,30.83123851,28.67754396,30.99843765,31.90548204,30.30702321,30.5483498,31.69371925,31.94288531,32.48129844,11.90311578,13.51772803,13.91451601,16.20623264,16.77798656,18.73555436,19.6913552,23.43087877,26.21242258,28.86271089,46.85916509,42.26398261,44.24545261,52.15618736,48.33126906,46.80187735,40.66866426,50.54829323,52.50992884,51.93618736
319,319,2016,7,1000,32.56720625,17.23894084,0,11.24691382,42.86402061,29,1,17.23894084,15.92551375,14.91667842,12.45812807,14.49120339,13.97692116,14.1773857,12.18532723,15.68653769,17.15939828,0,0,0,0,2.424842767,0,0,0,2.688888889,0.61,32.56720625,33.39882497,30.83123851,28.67754396,30.99843765,31.90548204,30.30702321,30.5483498,31.69371925,31.94288531,11.24691382,11.90311578,13.51772803,13.91451601,16.20623264,16.77798656,18.73555436,19.6913552,23.43087877,26.21242258,42.86402061,46.85916509,42.26398261,44.24545261,52.15618736,48.33126906,46.80187735,40.66866426,50.54829323,52.50992884
320,320,2016,8,1000,33.25253702,19.37604504,0,10.76580069,41.22187652,0,0,19.37604504,17.23894084,15.92551375,14.91667842,12.45812807,14.49120339,13.97692116,14.1773857,12.18532723,15.68653769,0,0,0,0,0,2.424842767,0,0,0,2.688888889,33.25253702,32.56720625,33.39882497,30.83123851,28.67754396,30.99843765,31.90548204,30.30702321,30.5483498,31.69371925,10.76580069,11.24691382,11.90311578,13.51772803,13.91451601,16.20623264,16.77798656,18.73555436,19.6913552,23.43087877,41.22187652,42.86402061,46.85916509,42.26398261,44.24545261,52.15618736,48.33126906,46.80187735,40.66866426,50.54829323
321,321,2016,9,1000,35.14920835,19.81135118,4.740730534,18.47502553,52.93361216,0,0,19.81135118,19.37604504,17.23894084,15.92551375,14.91667842,12.45812807,14.49120339,13.97692116,14.1773857,12.18532723,4.740730534,0,0,0,0,0,2.424842767,0,0,0,35.14920835,33.25253702,32.56720625,33.39882497,30.83123851,28.67754396,30.99843765,31.90548204,30.30702321,30.5483498,18.47502553,10.76580069,11.24691382,11.90311578,13.51772803,13.91451601,16.20623264,16.77798656,18.73555436,19.6913552,52.93361216,41.22187652,42.86402061,46.85916509,42.26398261,44.24545261,52.15618736,48.33126906,46.80187735,40.66866426
322,322,2016,10,1000,35.09079182,19.95379313,2.492297477,12.2272547,42.06847332,0,0,19.95379313,19.81135118,19.37604504,17.23894084,15.92551375,14.91667842,12.45812807,14.49120339,13.97692116,14.1773857,2.492297477,4.740730534,0,0,0,0,0,2.424842767,0,0,35.09079182,35.14920835,33.25253702,32.56720625,33.39882497,30.83123851,28.67754396,30.99843765,31.90548204,30.30702321,12.2272547,18.47502553,10.76580069,11.24691382,11.90311578,13.51772803,13.91451601,16.20623264,16.77798656,18.73555436,42.06847332,52.93361216,41.22187652,42.86402061,46.85916509,42.26398261,44.24545261,52.15618736,48.33126906,46.80187735
323,323,2016,11,1000,35.7202393,19.8153906,3.337216829,8.904151154,42.45469107,0,0,19.8153906,19.95379313,19.81135118,19.37604504,17.23894084,15.92551375,14.91667842,12.45812807,14.49120339,13.97692116,3.337216829,2.492297477,4.740730534,0,0,0,0,0,2.424842767,0,35.7202393,35.09079182,35.14920835,33.25253702,32.56720625,33.39882497,30.83123851,28.67754396,30.99843765,31.90548204,8.904151154,12.2272547,18.47502553,10.76580069,11.24691382,11.90311578,13.51772803,13.91451601,16.20623264,16.77798656,42.45469107,42.06847332,52.93361216,41.22187652,42.86402061,46.85916509,42.26398261,44.24545261,52.15618736,48.33126906
324,324,2016,12,1000,35.96534131,20.92401476,0.6,7.487671563,30.33106902,0,0,20.92401476,19.8153906,19.95379313,19.81135118,19.37604504,17.23894084,15.92551375,14.91667842,12.45812807,14.49120339,0.6,3.337216829,2.492297477,4.740730534,0,0,0,0,0,2.424842767,35.96534131,35.7202393,35.09079182,35.14920835,33.25253702,32.56720625,33.39882497,30.83123851,28.67754396,30.99843765,7.487671563,8.904151154,12.2272547,18.47502553,10.76580069,11.24691382,11.90311578,13.51772803,13.91451601,16.20623264,30.33106902,42.45469107,42.06847332,52.93361216,41.22187652,42.86402061,46.85916509,42.26398261,44.24545261,52.15618736
325,325,2016,13,1000,38.19371926,22.1220338,2.900240848,7.635027628,36.34598353,11,1,22.1220338,20.92401476,19.8153906,19.95379313,19.81135118,19.37604504,17.23894084,15.92551375,14.91667842,12.45812807,2.900240848,0.6,3.337216829,2.492297477,4.740730534,0,0,0,0,0,38.19371926,35.96534131,35.7202393,35.09079182,35.14920835,33.25253702,32.56720625,33.39882497,30.83123851,28.67754396,7.635027628,7.487671563,8.904151154,12.2272547,18.47502553,10.76580069,11.24691382,11.90311578,13.51772803,13.91451601,36.34598353,30.33106902,42.45469107,42.06847332,52.93361216,41.22187652,42.86402061,46.85916509,42.26398261,44.24545261
326,326,2016,14,1000,38.76246308,23.55089722,2.049111111,9.039895859,40.34944703,0,0,23.55089722,22.1220338,20.92401476,19.8153906,19.95379313,19.81135118,19.37604504,17.23894084,15.92551375,14.91667842,2.049111111,2.900240848,0.6,3.337216829,2.492297477,4.740730534,0,0,0,0,38.76246308,38.19371926,35.96534131,35.7202393,35.09079182,35.14920835,33.25253702,32.56720625,33.39882497,30.83123851,9.039895859,7.635027628,7.487671563,8.904151154,12.2272547,18.47502553,10.76580069,11.24691382,11.90311578,13.51772803,40.34944703,36.34598353,30.33106902,42.45469107,42.06847332,52.93361216,41.22187652,42.86402061,46.85916509,42.26398261
327,327,2016,15,1000,39.16877557,23.85227652,0.897169811,6.094751151,34.04066794,0,0,23.85227652,23.55089722,22.1220338,20.92401476,19.8153906,19.95379313,19.81135118,19.37604504,17.23894084,15.92551375,0.897169811,2.049111111,2.900240848,0.6,3.337216829,2.492297477,4.740730534,0,0,0,39.16877557,38.76246308,38.19371926,35.96534131,35.7202393,35.09079182,35.14920835,33.25253702,32.56720625,33.39882497,6.094751151,9.039895859,7.635027628,7.487671563,8.904151154,12.2272547,18.47502553,10.76580069,11.24691382,11.90311578,34.04066794,40.34944703,36.34598353,30.33106902,42.45469107,42.06847332,52.93361216,41.22187652,42.86402061,46.85916509
328,328,2016,16,1000,39.73177711,25.35712523,1.807142857,6.195219575,35.12765286,0,0,25.35712523,23.85227652,23.55089722,22.1220338,20.92401476,19.8153906,19.95379313,19.81135118,19.37604504,17.23894084,1.807142857,0.897169811,2.049111111,2.900240848,0.6,3.337216829,2.492297477,4.740730534,0,0,39.73177711,39.16877557,38.76246308,38.19371926,35.96534131,35.7202393,35.09079182,35.14920835,33.25253702,32.56720625,6.195219575,6.094751151,9.039895859,7.635027628,7.487671563,8.904151154,12.2272547,18.47502553,10.76580069,11.24691382,35.12765286,34.04066794,40.34944703,36.34598353,30.33106902,42.45469107,42.06847332,52.93361216,41.22187652,42.86402061
329,329,2016,17,1000,40.82245606,24.39704782,5.441397849,6.706059596,35.26077415,13,1,24.39704782,25.35712523,23.85227652,23.55089722,22.1220338,20.92401476,19.8153906,19.95379313,19.81135118,19.37604504,5.441397849,1.807142857,0.897169811,2.049111111,2.900240848,0.6,3.337216829,2.492297477,4.740730534,0,40.82245606,39.73177711,39.16877557,38.76246308,38.19371926,35.96534131,35.7202393,35.09079182,35.14920835,33.25253702,6.706059596,6.195219575,6.094751151,9.039895859,7.635027628,7.487671563,8.904151154,12.2272547,18.47502553,10.76580069,35.26077415,35.12765286,34.04066794,40.34944703,36.34598353,30.33106902,42.45469107,42.06847332,52.93361216,41.22187652
330,330,2016,18,1000,40.03508461,25.2646165,1.701297814,7.734702336,39.91383864,20,1,25.2646165,24.39704782,25.35712523,23.85227652,23.55089722,22.1220338,20.92401476,19.8153906,19.95379313,19.81135118,1.701297814,5.441397849,1.807142857,0.897169811,2.049111111,2.900240848,0.6,3.337216829,2.492297477,4.740730534,40.03508461,40.82245606,39.73177711,39.16877557,38.76246308,38.19371926,35.96534131,35.7202393,35.09079182,35.14920835,7.734702336,6.706059596,6.195219575,6.094751151,9.039895859,7.635027628,7.487671563,8.904151154,12.2272547,18.47502553,39.91383864,35.26077415,35.12765286,34.04066794,40.34944703,36.34598353,30.33106902,42.45469107,42.06847332,52.93361216
331,331,2016,19,1000,40.51593594,24.15515482,3.120947889,11.69061832,47.37766938,82,1,24.15515482,25.2646165,24.39704782,25.35712523,23.85227652,23.55089722,22.1220338,20.92401476,19.8153906,19.95379313,3.120947889,1.701297814,5.441397849,1.807142857,0.897169811,2.049111111,2.900240848,0.6,3.337216829,2.492297477,40.51593594,40.03508461,40.82245606,39.73177711,39.16877557,38.76246308,38.19371926,35.96534131,35.7202393,35.09079182,11.69061832,7.734702336,6.706059596,6.195219575,6.094751151,9.039895859,7.635027628,7.487671563,8.904151154,12.2272547,47.37766938,39.91383864,35.26077415,35.12765286,34.04066794,40.34944703,36.34598353,30.33106902,42.45469107,42.06847332
332,332,2016,20,1000,38.95768481,27.03964817,1.762824675,9.435633362,40.76272353,4,1,27.03964817,24.15515482,25.2646165,24.39704782,25.35712523,23.85227652,23.55089722,22.1220338,20.92401476,19.8153906,1.762824675,3.120947889,1.701297814,5.441397849,1.807142857,0.897169811,2.049111111,2.900240848,0.6,3.337216829,38.95768481,40.51593594,40.03508461,40.82245606,39.73177711,39.16877557,38.76246308,38.19371926,35.96534131,35.7202393,9.435633362,11.69061832,7.734702336,6.706059596,6.195219575,6.094751151,9.039895859,7.635027628,7.487671563,8.904151154,40.76272353,47.37766938,39.91383864,35.26077415,35.12765286,34.04066794,40.34944703,36.34598353,30.33106902,42.45469107
333,333,2016,21,1000,41.16882472,26.6824771,1.430496454,11.64112236,45.78943648,0,0,26.6824771,27.03964817,24.15515482,25.2646165,24.39704782,25.35712523,23.85227652,23.55089722,22.1220338,20.92401476,1.430496454,1.762824675,3.120947889,1.701297814,5.441397849,1.807142857,0.897169811,2.049111111,2.900240848,0.6,41.16882472,38.95768481,40.51593594,40.03508461,40.82245606,39.73177711,39.16877557,38.76246308,38.19371926,35.96534131,11.64112236,9.435633362,11.69061832,7.734702336,6.706059596,6.195219575,6.094751151,9.039895859,7.635027628,7.487671563,45.78943648,40.76272353,47.37766938,39.91383864,35.26077415,35.12765286,34.04066794,40.34944703,36.34598353,30.33106902
334,334,2016,22,1000,39.8675862,26.67208653,3.221527778,15.59819896,47.36565393,0,0,26.67208653,26.6824771,27.03964817,24.15515482,25.2646165,24.39704782,25.35712523,23.85227652,23.55089722,22.1220338,3.221527778,1.430496454,1.762824675,3.120947889,1.701297814,5.441397849,1.807142857,0.897169811,2.049111111,2.900240848,39.8675862,41.16882472,38.95768481,40.51593594,40.03508461,40.82245606,39.73177711,39.16877557,38.76246308,38.19371926,15.59819896,11.64112236,9.435633362,11.69061832,7.734702336,6.706059596,6.195219575,6.094751151,9.039895859,7.635027628,47.36565393,45.78943648,40.76272353,47.37766938,39.91383864,35.26077415,35.12765286,34.04066794,40.34944703,36.34598353
335,335,2016,23,1000,39.40058415,25.43257565,7.687336352,35.18976633,54.57279856,71,1,25.43257565,26.67208653,26.6824771,27.03964817,24.15515482,25.2646165,24.39704782,25.35712523,23.85227652,23.55089722,7.687336352,3.221527778,1.430496454,1.762824675,3.120947889,1.701297814,5.441397849,1.807142857,0.897169811,2.049111111,39.40058415,39.8675862,41.16882472,38.95768481,40.51593594,40.03508461,40.82245606,39.73177711,39.16877557,38.76246308,35.18976633,15.59819896,11.64112236,9.435633362,11.69061832,7.734702336,6.706059596,6.195219575,6.094751151,9.039895859,54.57279856,47.36565393,45.78943648,40.76272353,47.37766938,39.91383864,35.26077415,35.12765286,34.04066794,40.34944703
336,336,2016,24,1000,37.70152004,25.79065455,7.527934625,31.62446721,56.29811539,32,1,25.79065455,25.43257565,26.67208653,26.6824771,27.03964817,24.15515482,25.2646165,24.39704782,25.35712523,23.85227652,7.527934625,7.687336352,3.221527778,1.430496454,1.762824675,3.120947889,1.701297814,5.441397849,1.807142857,0.897169811,37.70152004,39.40058415,39.8675862,41.16882472,38.95768481,40.51593594,40.03508461,40.82245606,39.73177711,39.16877557,31.62446721,35.18976633,15.59819896,11.64112236,9.435633362,11.69061832,7.734702336,6.706059596,6.195219575,6.094751151,56.29811539,54.57279856,47.36565393,45.78943648,40.76272353,47.37766938,39.91383864,35.26077415,35.12765286,34.04066794
337,337,2016,25,1000,36.29830405,24.09917665,10.06016776,45.9134836,72.69487965,0,0,24.09917665,25.79065455,25.43257565,26.67208653,26.6824771,27.03964817,24.15515482,25.2646165,24.39704782,25.35712523,10.06016776,7.527934625,7.687336352,3.221527778,1.430496454,1.762824675,3.120947889,1.701297814,5.441397849,1.807142857,36.29830405,37.70152004,39.40058415,39.8675862,41.16882472,38.95768481,40.51593594,40.03508461,40.82245606,39.73177711,45.9134836,31.62446721,35.18976633,15.59819896,11.64112236,9.435633362,11.69061832,7.734702336,6.706059596,6.195219575,72.69487965,56.29811539,54.57279856,47.36565393,45.78943648,40.76272353,47.37766938,39.91383864,35.26077415,35.12765286
338,338,2016,26,1000,33.63964818,23.13215344,15.04850917,57.18881194,80.73446027,0,0,23.13215344,24.09917665,25.79065455,25.43257565,26.67208653,26.6824771,27.03964817,24.15515482,25.2646165,24.39704782,15.04850917,10.06016776,7.527934625,7.687336352,3.221527778,1.430496454,1.762824675,3.120947889,1.701297814,5.441397849,33.63964818,36.29830405,37.70152004,39.40058415,39.8675862,41.16882472,38.95768481,40.51593594,40.03508461,40.82245606,57.18881194,45.9134836,31.62446721,35.18976633,15.59819896,11.64112236,9.435633362,11.69061832,7.734702336,6.706059596,80.73446027,72.69487965,56.29811539,54.57279856,47.36565393,45.78943648,40.76272353,47.37766938,39.91383864,35.26077415
339,339,2016,27,1000,31.22432445,23.44443007,18.10515796,68.55895953,83.55875585,0,0,23.44443007,23.13215344,24.09917665,25.79065455,25.43257565,26.67208653,26.6824771,27.03964817,24.15515482,25.2646165,18.10515796,15.04850917,10.06016776,7.527934625,7.687336352,3.221527778,1.430496454,1.762824675,3.120947889,1.701297814,31.22432445,33.63964818,36.29830405,37.70152004,39.40058415,39.8675862,41.16882472,38.95768481,40.51593594,40.03508461,68.55895953,57.18881194,45.9134836,31.62446721,35.18976633,15.59819896,11.64112236,9.435633362,11.69061832,7.734702336,83.55875585,80.73446027,72.69487965,56.29811539,54.57279856,47.36565393,45.78943648,40.76272353,47.37766938,39.91383864
