id,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
339,X2016.26,27,0,2016,30.03440596,23.44897142,110.6973366,37.43421973,83.5587558,23.44897142,23.11405825,24.08663613,25.72982678,25.28254983,26.72037106,26.69149503,27.04521304,24.17284376,25.28789895,110.6973366,88.65569007,42.82736077,14.58547215,26.43559322,1.469491525,0.453995157,1.056416465,6.510169492,0.836803874,30.03440596,31.11102166,33.53285005,36.16111672,37.54915171,39.27419695,39.73482806,41.01857615,38.83169222,40.38615866,37.43421973,31.00842275,24.74335094,17.1559607,19.19932672,8.286863952,6.290503256,5.529184716,6.61808506,4.200084884,83.5587558,80.73446021,72.69487963,56.29811541,54.57279853,47.36565398,45.78943649,40.76272348,47.37766937,39.91383866
340,X2016.27,28,0,2016,28.26013767,22.87233252,172.1937046,44.97252493,87.63592722,22.87233252,23.44897142,23.11405825,24.08663613,25.72982678,25.28254983,26.72037106,26.69149503,27.04521304,24.17284376,172.1937046,110.6973366,88.65569007,42.82736077,14.58547215,26.43559322,1.469491525,0.453995157,1.056416465,6.510169492,28.26013767,30.03440596,31.11102166,33.53285005,36.16111672,37.54915171,39.27419695,39.73482806,41.01857615,38.83169222,44.97252493,37.43421973,31.00842275,24.74335094,17.1559607,19.19932672,8.286863952,6.290503256,5.529184716,6.61808506,87.63592722,83.5587558,80.73446021,72.69487963,56.29811541,54.57279853,47.36565398,45.78943649,40.76272348,47.37766937
341,X2016.28,29,0,2016,29.69419967,22.9775014,50.40532688,38.71148226,82.31403215,22.9775014,22.87233252,23.44897142,23.11405825,24.08663613,25.72982678,25.28254983,26.72037106,26.69149503,27.04521304,50.40532688,172.1937046,110.6973366,88.65569007,42.82736077,14.58547215,26.43559322,1.469491525,0.453995157,1.056416465,29.69419967,28.26013767,30.03440596,31.11102166,33.53285005,36.16111672,37.54915171,39.27419695,39.73482806,41.01857615,38.71148226,44.97252493,37.43421973,31.00842275,24.74335094,17.1559607,19.19932672,8.286863952,6.290503256,5.529184716,82.31403215,87.63592722,83.5587558,80.73446021,72.69487963,56.29811541,54.57279853,47.36565398,45.78943649,40.76272348
342,X2016.29,30,21,2016,29.56152298,22.73407891,81.56150121,45.81758101,86.61040642,22.73407891,22.9775014,22.87233252,23.44897142,23.11405825,24.08663613,25.72982678,25.28254983,26.72037106,26.69149503,81.56150121,50.40532688,172.1937046,110.6973366,88.65569007,42.82736077,14.58547215,26.43559322,1.469491525,0.453995157,29.56152298,29.69419967,28.26013767,30.03440596,31.11102166,33.53285005,36.16111672,37.54915171,39.27419695,39.73482806,45.81758101,38.71148226,44.97252493,37.43421973,31.00842275,24.74335094,17.1559607,19.19932672,8.286863952,6.290503256,86.61040642,82.31403215,87.63592722,83.5587558,80.73446021,72.69487963,56.29811541,54.57279853,47.36565398,45.78943649
343,X2016.30,31,12,2016,28.36093998,22.5361011,124.1815981,45.54924175,87.89274231,22.5361011,22.73407891,22.9775014,22.87233252,23.44897142,23.11405825,24.08663613,25.72982678,25.28254983,26.72037106,124.1815981,81.56150121,50.40532688,172.1937046,110.6973366,88.65569007,42.82736077,14.58547215,26.43559322,1.469491525,28.36093998,29.56152298,29.69419967,28.26013767,30.03440596,31.11102166,33.53285005,36.16111672,37.54915171,39.27419695,45.54924175,45.81758101,38.71148226,44.97252493,37.43421973,31.00842275,24.74335094,17.1559607,19.19932672,8.286863952,87.89274231,86.61040642,82.31403215,87.63592722,83.5587558,80.73446021,72.69487963,56.29811541,54.57279853,47.36565398
344,X2016.31,32,0,2016,29.11531084,22.76562761,69.98983051,42.79180636,83.92478197,22.76562761,22.5361011,22.73407891,22.9775014,22.87233252,23.44897142,23.11405825,24.08663613,25.72982678,25.28254983,69.98983051,124.1815981,81.56150121,50.40532688,172.1937046,110.6973366,88.65569007,42.82736077,14.58547215,26.43559322,29.11531084,28.36093998,29.56152298,29.69419967,28.26013767,30.03440596,31.11102166,33.53285005,36.16111672,37.54915171,42.79180636,45.54924175,45.81758101,38.71148226,44.97252493,37.43421973,31.00842275,24.74335094,17.1559607,19.19932672,83.92478197,87.89274231,86.61040642,82.31403215,87.63592722,83.5587558,80.73446021,72.69487963,56.29811541,54.57279853
345,X2016.32,33,65,2016,29.87621008,22.67608443,13.74891041,36.63984456,75.71530882,22.67608443,22.76562761,22.5361011,22.73407891,22.9775014,22.87233252,23.44897142,23.11405825,24.08663613,25.72982678,13.74891041,69.98983051,124.1815981,81.56150121,50.40532688,172.1937046,110.6973366,88.65569007,42.82736077,14.58547215,29.87621008,29.11531084,28.36093998,29.56152298,29.69419967,28.26013767,30.03440596,31.11102166,33.53285005,36.16111672,36.63984456,42.79180636,45.54924175,45.81758101,38.71148226,44.97252493,37.43421973,31.00842275,24.74335094,17.1559607,75.71530882,83.92478197,87.89274231,86.61040642,82.31403215,87.63592722,83.5587558,80.73446021,72.69487963,56.29811541
346,X2016.33,34,16,2016,30.20300508,22.41163739,18.66368039,34.92273735,75.35136208,22.41163739,22.67608443,22.76562761,22.5361011,22.73407891,22.9775014,22.87233252,23.44897142,23.11405825,24.08663613,18.66368039,13.74891041,69.98983051,124.1815981,81.56150121,50.40532688,172.1937046,110.6973366,88.65569007,42.82736077,30.20300508,29.87621008,29.11531084,28.36093998,29.56152298,29.69419967,28.26013767,30.03440596,31.11102166,33.53285005,34.92273735,36.63984456,42.79180636,45.54924175,45.81758101,38.71148226,44.97252493,37.43421973,31.00842275,24.74335094,75.35136208,75.71530882,83.92478197,87.89274231,86.61040642,82.31403215,87.63592722,83.5587558,80.73446021,72.69487963
347,X2016.34,35,0,2016,30.51441218,22.95661935,45.63946731,40.23940176,80.81627641,22.95661935,22.41163739,22.67608443,22.76562761,22.5361011,22.73407891,22.9775014,22.87233252,23.44897142,23.11405825,45.63946731,18.66368039,13.74891041,69.98983051,124.1815981,81.56150121,50.40532688,172.1937046,110.6973366,88.65569007,30.51441218,30.20300508,29.87621008,29.11531084,28.36093998,29.56152298,29.69419967,28.26013767,30.03440596,31.11102166,40.23940176,34.92273735,36.63984456,42.79180636,45.54924175,45.81758101,38.71148226,44.97252493,37.43421973,31.00842275,80.81627641,75.35136208,75.71530882,83.92478197,87.89274231,86.61040642,82.31403215,87.63592722,83.5587558,80.73446021
348,X2016.35,36,37,2016,30.36543442,21.78540619,12.33631961,35.68929017,73.71692335,21.78540619,22.95661935,22.41163739,22.67608443,22.76562761,22.5361011,22.73407891,22.9775014,22.87233252,23.44897142,12.33631961,45.63946731,18.66368039,13.74891041,69.98983051,124.1815981,81.56150121,50.40532688,172.1937046,110.6973366,30.36543442,30.51441218,30.20300508,29.87621008,29.11531084,28.36093998,29.56152298,29.69419967,28.26013767,30.03440596,35.68929017,40.23940176,34.92273735,36.63984456,42.79180636,45.54924175,45.81758101,38.71148226,44.97252493,37.43421973,73.71692335,80.81627641,75.35136208,75.71530882,83.92478197,87.89274231,86.61040642,82.31403215,87.63592722,83.5587558
349,X2016.36,37,0,2016,30.15823301,22.30224206,50.17046005,36.13661407,78.79188363,22.30224206,21.78540619,22.95661935,22.41163739,22.67608443,22.76562761,22.5361011,22.73407891,22.9775014,22.87233252,50.17046005,12.33631961,45.63946731,18.66368039,13.74891041,69.98983051,124.1815981,81.56150121,50.40532688,172.1937046,30.15823301,30.36543442,30.51441218,30.20300508,29.87621008,29.11531084,28.36093998,29.56152298,29.69419967,28.26013767,36.13661407,35.68929017,40.23940176,34.92273735,36.63984456,42.79180636,45.54924175,45.81758101,38.71148226,44.97252493,78.79188363,73.71692335,80.81627641,75.35136208,75.71530882,83.92478197,87.89274231,86.61040642,82.31403215,87.63592722
350,X2016.37,38,60,2016,29.58290047,22.33972783,93.15060533,45.88094439,87.8468859,22.33972783,22.30224206,21.78540619,22.95661935,22.41163739,22.67608443,22.76562761,22.5361011,22.73407891,22.9775014,93.15060533,50.17046005,12.33631961,45.63946731,18.66368039,13.74891041,69.98983051,124.1815981,81.56150121,50.40532688,29.58290047,30.15823301,30.36543442,30.51441218,30.20300508,29.87621008,29.11531084,28.36093998,29.56152298,29.69419967,45.88094439,36.13661407,35.68929017,40.23940176,34.92273735,36.63984456,42.79180636,45.54924175,45.81758101,38.71148226,87.8468859,78.79188363,73.71692335,80.81627641,75.35136208,75.71530882,83.92478197,87.89274231,86.61040642,82.31403215
351,X2016.38,39,18,2016,30.15853572,22.19044869,79.92493947,47.06745777,85.82131879,22.19044869,22.33972783,22.30224206,21.78540619,22.95661935,22.41163739,22.67608443,22.76562761,22.5361011,22.73407891,79.92493947,93.15060533,50.17046005,12.33631961,45.63946731,18.66368039,13.74891041,69.98983051,124.1815981,81.56150121,30.15853572,29.58290047,30.15823301,30.36543442,30.51441218,30.20300508,29.87621008,29.11531084,28.36093998,29.56152298,47.06745777,45.88094439,36.13661407,35.68929017,40.23940176,34.92273735,36.63984456,42.79180636,45.54924175,45.81758101,85.82131879,87.8468859,78.79188363,73.71692335,80.81627641,75.35136208,75.71530882,83.92478197,87.89274231,86.61040642
352,X2016.39,40,92,2016,29.44087999,21.95250857,61.1283293,43.03746858,85.70892783,21.95250857,22.19044869,22.33972783,22.30224206,21.78540619,22.95661935,22.41163739,22.67608443,22.76562761,22.5361011,61.1283293,79.92493947,93.15060533,50.17046005,12.33631961,45.63946731,18.66368039,13.74891041,69.98983051,124.1815981,29.44087999,30.15853572,29.58290047,30.15823301,30.36543442,30.51441218,30.20300508,29.87621008,29.11531084,28.36093998,43.03746858,47.06745777,45.88094439,36.13661407,35.68929017,40.23940176,34.92273735,36.63984456,42.79180636,45.54924175,85.70892783,85.82131879,87.8468859,78.79188363,73.71692335,80.81627641,75.35136208,75.71530882,83.92478197,87.89274231
353,X2016.40,41,0,2016,31.28966774,21.50946776,19.46610169,35.57601607,77.74330811,21.50946776,21.95250857,22.19044869,22.33972783,22.30224206,21.78540619,22.95661935,22.41163739,22.67608443,22.76562761,19.46610169,61.1283293,79.92493947,93.15060533,50.17046005,12.33631961,45.63946731,18.66368039,13.74891041,69.98983051,31.28966774,29.44087999,30.15853572,29.58290047,30.15823301,30.36543442,30.51441218,30.20300508,29.87621008,29.11531084,35.57601607,43.03746858,47.06745777,45.88094439,36.13661407,35.68929017,40.23940176,34.92273735,36.63984456,42.79180636,77.74330811,85.70892783,85.82131879,87.8468859,78.79188363,73.71692335,80.81627641,75.35136208,75.71530882,83.92478197
354,X2016.41,42,0,2016,32.55171152,18.82089375,0.077723971,28.28179697,59.79244245,18.82089375,21.50946776,21.95250857,22.19044869,22.33972783,22.30224206,21.78540619,22.95661935,22.41163739,22.67608443,0.077723971,19.46610169,61.1283293,79.92493947,93.15060533,50.17046005,12.33631961,45.63946731,18.66368039,13.74891041,32.55171152,31.28966774,29.44087999,30.15853572,29.58290047,30.15823301,30.36543442,30.51441218,30.20300508,29.87621008,28.28179697,35.57601607,43.03746858,47.06745777,45.88094439,36.13661407,35.68929017,40.23940176,34.92273735,36.63984456,59.79244245,77.74330811,85.70892783,85.82131879,87.8468859,78.79188363,73.71692335,80.81627641,75.35136208,75.71530882
355,X2016.42,43,0,2016,32.21360361,18.36740691,0,25.05461017,55.77033783,18.36740691,18.82089375,21.50946776,21.95250857,22.19044869,22.33972783,22.30224206,21.78540619,22.95661935,22.41163739,0,0.077723971,19.46610169,61.1283293,79.92493947,93.15060533,50.17046005,12.33631961,45.63946731,18.66368039,32.21360361,32.55171152,31.28966774,29.44087999,30.15853572,29.58290047,30.15823301,30.36543442,30.51441218,30.20300508,25.05461017,28.28179697,35.57601607,43.03746858,47.06745777,45.88094439,36.13661407,35.68929017,40.23940176,34.92273735,55.77033783,59.79244245,77.74330811,85.70892783,85.82131879,87.8468859,78.79188363,73.71692335,80.81627641,75.35136208
356,X2016.43,44,0,2016,32.10583859,17.04751597,0.099031477,23.9818476,54.05001097,17.04751597,18.36740691,18.82089375,21.50946776,21.95250857,22.19044869,22.33972783,22.30224206,21.78540619,22.95661935,0.099031477,0,0.077723971,19.46610169,61.1283293,79.92493947,93.15060533,50.17046005,12.33631961,45.63946731,32.10583859,32.21360361,32.55171152,31.28966774,29.44087999,30.15853572,29.58290047,30.15823301,30.36543442,30.51441218,23.9818476,25.05461017,28.28179697,35.57601607,43.03746858,47.06745777,45.88094439,36.13661407,35.68929017,40.23940176,54.05001097,55.77033783,59.79244245,77.74330811,85.70892783,85.82131879,87.8468859,78.79188363,73.71692335,80.81627641
357,X2016.44,45,0,2016,31.60533784,15.11034312,0,22.39732213,51.43323921,15.11034312,17.04751597,18.36740691,18.82089375,21.50946776,21.95250857,22.19044869,22.33972783,22.30224206,21.78540619,0,0.099031477,0,0.077723971,19.46610169,61.1283293,79.92493947,93.15060533,50.17046005,12.33631961,31.60533784,32.10583859,32.21360361,32.55171152,31.28966774,29.44087999,30.15853572,29.58290047,30.15823301,30.36543442,22.39732213,23.9818476,25.05461017,28.28179697,35.57601607,43.03746858,47.06745777,45.88094439,36.13661407,35.68929017,51.43323921,54.05001097,55.77033783,59.79244245,77.74330811,85.70892783,85.82131879,87.8468859,78.79188363,73.71692335
358,X2016.45,46,8,2016,31.21738786,15.35862631,0.39031477,22.41964434,54.11691868,15.35862631,15.11034312,17.04751597,18.36740691,18.82089375,21.50946776,21.95250857,22.19044869,22.33972783,22.30224206,0.39031477,0,0.099031477,0,0.077723971,19.46610169,61.1283293,79.92493947,93.15060533,50.17046005,31.21738786,31.60533784,32.10583859,32.21360361,32.55171152,31.28966774,29.44087999,30.15853572,29.58290047,30.15823301,22.41964434,22.39732213,23.9818476,25.05461017,28.28179697,35.57601607,43.03746858,47.06745777,45.88094439,36.13661407,54.11691868,51.43323921,54.05001097,55.77033783,59.79244245,77.74330811,85.70892783,85.82131879,87.8468859,78.79188363
359,X2016.46,47,83,2016,31.47563145,13.7275831,0,21.94808515,50.48753891,13.7275831,15.35862631,15.11034312,17.04751597,18.36740691,18.82089375,21.50946776,21.95250857,22.19044869,22.33972783,0,0.39031477,0,0.099031477,0,0.077723971,19.46610169,61.1283293,79.92493947,93.15060533,31.47563145,31.21738786,31.60533784,32.10583859,32.21360361,32.55171152,31.28966774,29.44087999,30.15853572,29.58290047,21.94808515,22.41964434,22.39732213,23.9818476,25.05461017,28.28179697,35.57601607,43.03746858,47.06745777,45.88094439,50.48753891,54.11691868,51.43323921,54.05001097,55.77033783,59.79244245,77.74330811,85.70892783,85.82131879,87.8468859
360,X2016.47,48,19,2016,32.26781968,13.66952806,0,22.37556887,49.07376393,13.66952806,13.7275831,15.35862631,15.11034312,17.04751597,18.36740691,18.82089375,21.50946776,21.95250857,22.19044869,0,0,0.39031477,0,0.099031477,0,0.077723971,19.46610169,61.1283293,79.92493947,32.26781968,31.47563145,31.21738786,31.60533784,32.10583859,32.21360361,32.55171152,31.28966774,29.44087999,30.15853572,22.37556887,21.94808515,22.41964434,22.39732213,23.9818476,25.05461017,28.28179697,35.57601607,43.03746858,47.06745777,49.07376393,50.48753891,54.11691868,51.43323921,54.05001097,55.77033783,59.79244245,77.74330811,85.70892783,85.82131879
361,X2016.48,49,0,2016,30.69038841,15.03819608,0,20.66920911,56.48736141,15.03819608,13.66952806,13.7275831,15.35862631,15.11034312,17.04751597,18.36740691,18.82089375,21.50946776,21.95250857,0,0,0,0.39031477,0,0.099031477,0,0.077723971,19.46610169,61.1283293,30.69038841,32.26781968,31.47563145,31.21738786,31.60533784,32.10583859,32.21360361,32.55171152,31.28966774,29.44087999,20.66920911,22.37556887,21.94808515,22.41964434,22.39732213,23.9818476,25.05461017,28.28179697,35.57601607,43.03746858,56.48736141,49.07376393,50.48753891,54.11691868,51.43323921,54.05001097,55.77033783,59.79244245,77.74330811,85.70892783
362,X2016.49,50,0,2016,30.53282326,13.7437228,0.511138015,19.7270222,50.47499821,13.7437228,15.03819608,13.66952806,13.7275831,15.35862631,15.11034312,17.04751597,18.36740691,18.82089375,21.50946776,0.511138015,0,0,0,0.39031477,0,0.099031477,0,0.077723971,19.46610169,30.53282326,30.69038841,32.26781968,31.47563145,31.21738786,31.60533784,32.10583859,32.21360361,32.55171152,31.28966774,19.7270222,20.66920911,22.37556887,21.94808515,22.41964434,22.39732213,23.9818476,25.05461017,28.28179697,35.57601607,50.47499821,56.48736141,49.07376393,50.48753891,54.11691868,51.43323921,54.05001097,55.77033783,59.79244245,77.74330811
363,X2016.50,51,0,2016,30.56457721,13.43020468,0.000484262,18.91741247,50.67526994,13.43020468,13.7437228,15.03819608,13.66952806,13.7275831,15.35862631,15.11034312,17.04751597,18.36740691,18.82089375,0.000484262,0.511138015,0,0,0,0.39031477,0,0.099031477,0,0.077723971,30.56457721,30.53282326,30.69038841,32.26781968,31.47563145,31.21738786,31.60533784,32.10583859,32.21360361,32.55171152,18.91741247,19.7270222,20.66920911,22.37556887,21.94808515,22.41964434,22.39732213,23.9818476,25.05461017,28.28179697,50.67526994,50.47499821,56.48736141,49.07376393,50.48753891,54.11691868,51.43323921,54.05001097,55.77033783,59.79244245
364,X2016.51,52,0,2016,27.34625299,12.01279792,0,16.56628004,47.9596595,12.01279792,13.43020468,13.7437228,15.03819608,13.66952806,13.7275831,15.35862631,15.11034312,17.04751597,18.36740691,0,0.000484262,0.511138015,0,0,0,0.39031477,0,0.099031477,0,27.34625299,30.56457721,30.53282326,30.69038841,32.26781968,31.47563145,31.21738786,31.60533784,32.10583859,32.21360361,16.56628004,18.91741247,19.7270222,20.66920911,22.37556887,21.94808515,22.41964434,22.39732213,23.9818476,25.05461017,47.9596595,50.67526994,50.47499821,56.48736141,49.07376393,50.48753891,54.11691868,51.43323921,54.05001097,55.77033783
365,X2017,1,40,2017,29.98791808,12.4744173,0,16.60792693,51.4620785,12.4744173,12.01279792,13.43020468,13.7437228,15.03819608,13.66952806,13.7275831,15.35862631,15.11034312,17.04751597,0,0,0.000484262,0.511138015,0,0,0,0.39031477,0,0.099031477,29.98791808,27.34625299,30.56457721,30.53282326,30.69038841,32.26781968,31.47563145,31.21738786,31.60533784,32.10583859,16.60792693,16.56628004,18.91741247,19.7270222,20.66920911,22.37556887,21.94808515,22.41964434,22.39732213,23.9818476,51.4620785,47.9596595,50.67526994,50.47499821,56.48736141,49.07376393,50.48753891,54.11691868,51.43323921,54.05001097
366,X2017.1,2,0,2017,27.84481438,11.89470954,0.081355932,15.84007802,55.33220908,11.89470954,12.4744173,12.01279792,13.43020468,13.7437228,15.03819608,13.66952806,13.7275831,15.35862631,15.11034312,0.081355932,0,0,0.000484262,0.511138015,0,0,0,0.39031477,0,27.84481438,29.98791808,27.34625299,30.56457721,30.53282326,30.69038841,32.26781968,31.47563145,31.21738786,31.60533784,15.84007802,16.60792693,16.56628004,18.91741247,19.7270222,20.66920911,22.37556887,21.94808515,22.41964434,22.39732213,55.33220908,51.4620785,47.9596595,50.67526994,50.47499821,56.48736141,49.07376393,50.48753891,54.11691868,51.43323921
